,Stage,Sample,Louvain,DPC
127128,E8.0,35,3,9
127129,E8.0,35,0,4
127130,E8.0,35,12,4
127131,E8.0,35,5,7
127132,E8.0,35,0,4
127133,E8.0,35,0,4
127134,E8.0,35,9,13
127135,E8.0,35,3,1
127136,E8.0,35,7,12
127138,E8.0,35,4,8
127139,E8.0,35,12,4
127140,E8.0,35,15,2
127141,E8.0,35,14,5
127142,E8.0,35,14,5
127143,E8.0,35,4,8
127145,E8.0,35,4,8
127146,E8.0,35,4,8
127147,E8.0,35,3,9
127149,E8.0,35,5,8
127151,E8.0,35,2,0
127152,E8.0,35,14,5
127153,E8.0,35,0,4
127154,E8.0,35,6,8
127155,E8.0,35,9,13
127156,E8.0,35,3,9
127157,E8.0,35,14,2
127158,E8.0,35,14,2
127159,E8.0,35,3,9
127160,E8.0,35,1,12
127162,E8.0,35,8,9
127163,E8.0,35,10,2
127164,E8.0,35,11,7
127165,E8.0,35,3,1
127167,E8.0,35,7,7
127168,E8.0,35,15,2
127169,E8.0,35,4,8
127170,E8.0,35,12,4
127171,E8.0,35,5,7
127172,E8.0,35,8,9
127173,E8.0,35,15,2
127174,E8.0,35,4,8
127175,E8.0,35,15,2
127176,E8.0,35,8,9
127177,E8.0,35,6,11
127178,E8.0,35,8,9
127179,E8.0,35,8,9
127180,E8.0,35,16,3
127181,E8.0,35,13,6
127182,E8.0,35,1,12
127183,E8.0,35,9,13
127184,E8.0,35,3,12
127185,E8.0,35,3,9
127186,E8.0,35,11,7
127188,E8.0,35,1,12
127189,E8.0,35,8,9
127190,E8.0,35,14,5
127191,E8.0,35,4,8
127192,E8.0,35,1,12
127193,E8.0,35,7,12
127194,E8.0,35,2,0
127195,E8.0,35,15,2
127196,E8.0,35,9,13
127197,E8.0,35,5,7
127198,E8.0,35,15,2
127199,E8.0,35,10,7
127200,E8.0,35,9,13
127201,E8.0,35,6,11
127202,E8.0,35,6,8
127203,E8.0,35,6,11
127204,E8.0,35,4,8
127205,E8.0,35,8,9
127206,E8.0,35,8,9
127207,E8.0,35,2,0
127210,E8.0,35,8,9
127211,E8.0,35,11,7
127213,E8.0,35,4,8
127214,E8.0,35,10,2
127215,E8.0,35,7,9
127216,E8.0,35,2,0
127217,E8.0,35,0,4
127218,E8.0,35,4,8
127219,E8.0,35,6,11
127220,E8.0,35,11,7
127221,E8.0,35,8,9
127222,E8.0,35,7,2
127223,E8.0,35,9,13
127224,E8.0,35,5,5
127225,E8.0,35,16,3
127226,E8.0,35,13,2
127228,E8.0,35,14,5
127229,E8.0,35,9,13
127230,E8.0,35,7,12
127231,E8.0,35,10,2
127232,E8.0,35,14,5
127233,E8.0,35,0,4
127234,E8.0,35,4,8
127235,E8.0,35,12,4
127236,E8.0,35,7,7
127237,E8.0,35,15,2
127239,E8.0,35,10,2
127240,E8.0,35,5,7
127241,E8.0,35,15,2
127243,E8.0,35,6,11
127244,E8.0,35,8,9
127245,E8.0,35,3,9
127246,E8.0,35,15,2
127247,E8.0,35,0,4
127249,E8.0,35,6,11
127250,E8.0,35,5,7
127251,E8.0,35,6,11
127252,E8.0,35,16,3
127253,E8.0,35,1,12
127254,E8.0,35,9,13
127255,E8.0,35,5,7
127256,E8.0,35,7,9
127257,E8.0,35,2,0
127258,E8.0,35,11,7
127260,E8.0,35,17,8
127261,E8.0,35,14,5
127262,E8.0,35,4,8
127263,E8.0,35,14,5
127264,E8.0,35,3,9
127265,E8.0,35,12,4
127266,E8.0,35,1,12
127267,E8.0,35,1,12
127268,E8.0,35,5,7
127269,E8.0,35,2,0
127270,E8.0,35,8,9
127271,E8.0,35,0,4
127272,E8.0,35,1,12
127273,E8.0,35,9,13
127275,E8.0,35,8,9
127276,E8.0,35,1,12
127277,E8.0,35,2,0
127278,E8.0,35,8,9
127279,E8.0,35,9,13
127280,E8.0,35,3,9
127281,E8.0,35,5,7
127282,E8.0,35,1,12
127283,E8.0,35,4,8
127284,E8.0,35,13,6
127285,E8.0,35,1,12
127286,E8.0,35,17,8
127287,E8.0,35,1,12
127288,E8.0,35,14,5
127289,E8.0,35,2,0
127290,E8.0,35,1,12
127291,E8.0,35,5,8
127292,E8.0,35,11,7
127293,E8.0,35,8,9
127294,E8.0,35,9,13
127295,E8.0,35,10,2
127296,E8.0,35,12,4
127297,E8.0,35,1,12
127298,E8.0,35,8,9
127299,E8.0,35,15,2
127300,E8.0,35,1,12
127301,E8.0,35,14,5
127302,E8.0,35,3,9
127303,E8.0,35,6,11
127304,E8.0,35,0,4
127305,E8.0,35,16,3
127306,E8.0,35,6,11
127307,E8.0,35,1,12
127308,E8.0,35,7,9
127309,E8.0,35,2,0
127310,E8.0,35,1,12
127311,E8.0,35,16,3
127312,E8.0,35,10,7
127313,E8.0,35,10,2
127314,E8.0,35,14,5
127315,E8.0,35,5,5
127316,E8.0,35,2,0
127317,E8.0,35,1,12
127318,E8.0,35,12,4
127319,E8.0,35,16,3
127320,E8.0,35,6,11
127321,E8.0,35,0,4
127322,E8.0,35,15,2
127323,E8.0,35,2,0
127324,E8.0,35,14,5
127326,E8.0,35,14,5
127327,E8.0,35,13,6
127328,E8.0,35,15,2
127329,E8.0,35,17,3
127332,E8.0,35,12,4
127333,E8.0,35,4,8
127334,E8.0,35,17,8
127335,E8.0,35,1,12
127337,E8.0,35,8,7
127338,E8.0,35,8,9
127340,E8.0,35,1,12
127341,E8.0,35,15,2
127342,E8.0,35,8,9
127343,E8.0,35,1,12
127344,E8.0,35,1,12
127345,E8.0,35,1,12
127346,E8.0,35,13,6
127347,E8.0,35,7,2
127349,E8.0,35,11,7
127350,E8.0,35,9,13
127351,E8.0,35,4,8
127353,E8.0,35,8,9
127354,E8.0,35,8,8
127355,E8.0,35,0,4
127357,E8.0,35,7,9
127358,E8.0,35,12,4
127359,E8.0,35,8,9
127360,E8.0,35,13,6
127361,E8.0,35,6,11
127362,E8.0,35,15,2
127363,E8.0,35,12,4
127364,E8.0,35,5,7
127367,E8.0,35,0,4
127368,E8.0,35,5,7
127369,E8.0,35,6,5
127371,E8.0,35,0,4
127372,E8.0,35,0,4
127374,E8.0,35,1,12
127375,E8.0,35,6,11
127376,E8.0,35,11,7
127378,E8.0,35,10,2
127379,E8.0,35,9,13
127380,E8.0,35,17,8
127381,E8.0,35,5,8
127382,E8.0,35,0,4
127383,E8.0,35,3,1
127384,E8.0,35,13,6
127385,E8.0,35,1,12
127386,E8.0,35,3,9
127387,E8.0,35,6,11
127388,E8.0,35,14,5
127389,E8.0,35,10,2
127390,E8.0,35,2,0
127391,E8.0,35,5,7
127392,E8.0,35,5,7
127393,E8.0,35,2,0
127394,E8.0,35,1,12
127395,E8.0,35,2,0
127396,E8.0,35,6,11
127398,E8.0,35,15,2
127399,E8.0,35,7,9
127400,E8.0,35,12,4
127401,E8.0,35,11,7
127402,E8.0,35,0,4
127403,E8.0,35,3,1
127404,E8.0,35,4,8
127405,E8.0,35,13,6
127407,E8.0,35,14,5
127408,E8.0,35,9,13
127409,E8.0,35,15,2
127410,E8.0,35,15,2
127411,E8.0,35,16,3
127412,E8.0,35,12,4
127413,E8.0,35,16,3
127417,E8.0,35,9,13
127418,E8.0,35,3,1
127420,E8.0,35,7,9
127421,E8.0,35,11,2
127422,E8.0,35,8,9
127423,E8.0,35,8,8
127425,E8.0,35,10,2
127426,E8.0,35,14,5
127427,E8.0,35,11,2
127428,E8.0,35,12,4
127429,E8.0,35,3,9
127433,E8.0,35,7,12
127434,E8.0,35,15,2
127435,E8.0,35,14,5
127436,E8.0,35,4,8
127437,E8.0,35,3,12
127438,E8.0,35,13,6
127439,E8.0,35,14,11
127440,E8.0,35,3,9
127441,E8.0,35,8,9
127443,E8.0,35,9,13
127444,E8.0,35,5,7
127445,E8.0,35,7,12
127446,E8.0,35,11,7
127447,E8.0,35,3,9
127448,E8.0,35,0,4
127452,E8.0,35,10,7
127453,E8.0,35,8,9
127454,E8.0,35,3,1
127455,E8.0,35,13,6
127456,E8.0,35,15,2
127457,E8.0,35,11,2
127458,E8.0,35,8,9
127459,E8.0,35,0,4
127460,E8.0,35,9,13
127461,E8.0,35,1,12
127462,E8.0,35,4,7
127463,E8.0,35,12,4
127464,E8.0,35,15,2
127465,E8.0,35,17,3
127466,E8.0,35,16,3
127468,E8.0,35,8,9
127469,E8.0,35,4,8
127470,E8.0,35,5,7
127471,E8.0,35,1,12
127472,E8.0,35,7,9
127473,E8.0,35,7,2
127474,E8.0,35,8,9
127475,E8.0,35,9,13
127476,E8.0,35,0,4
127477,E8.0,35,13,6
127478,E8.0,35,13,6
127479,E8.0,35,9,13
127480,E8.0,35,0,4
127481,E8.0,35,11,7
127482,E8.0,35,0,4
127483,E8.0,35,1,12
127484,E8.0,35,15,2
127485,E8.0,35,6,11
127486,E8.0,35,10,2
127487,E8.0,35,13,6
127489,E8.0,35,14,5
127490,E8.0,35,3,9
127491,E8.0,35,5,8
127492,E8.0,35,9,13
127494,E8.0,35,9,13
127495,E8.0,35,8,9
127496,E8.0,35,3,9
127498,E8.0,35,8,9
127499,E8.0,35,5,7
127500,E8.0,35,9,13
127501,E8.0,35,0,4
127502,E8.0,35,0,4
127503,E8.0,35,8,9
127505,E8.0,35,3,1
127506,E8.0,35,17,8
127507,E8.0,35,5,7
127508,E8.0,35,2,0
127511,E8.0,35,15,2
127512,E8.0,35,12,4
127513,E8.0,35,9,13
127514,E8.0,35,10,2
127515,E8.0,35,8,9
127516,E8.0,35,7,12
127517,E8.0,35,3,12
127518,E8.0,35,3,9
127519,E8.0,35,6,11
127520,E8.0,35,13,6
127521,E8.0,35,5,5
127522,E8.0,35,0,4
127523,E8.0,35,5,7
127524,E8.0,35,13,6
127525,E8.0,35,9,13
127526,E8.0,35,6,11
127527,E8.0,35,5,7
127528,E8.0,35,12,4
127529,E8.0,35,9,13
127531,E8.0,35,0,4
127532,E8.0,35,4,8
127533,E8.0,35,7,9
127534,E8.0,35,15,2
127535,E8.0,35,9,13
127537,E8.0,35,4,8
127538,E8.0,35,0,4
127540,E8.0,35,5,7
127541,E8.0,35,7,9
127542,E8.0,35,8,9
127543,E8.0,35,7,7
127544,E8.0,35,2,0
127545,E8.0,35,3,9
127546,E8.0,35,13,6
127547,E8.0,35,1,12
127548,E8.0,35,6,5
127549,E8.0,35,1,12
127550,E8.0,35,8,9
127551,E8.0,35,2,0
127552,E8.0,35,16,3
127554,E8.0,35,3,9
127555,E8.0,35,9,13
127556,E8.0,35,10,2
127557,E8.0,35,6,11
127558,E8.0,35,7,1
127559,E8.0,35,0,4
127560,E8.0,35,4,8
127561,E8.0,35,15,2
127563,E8.0,35,3,9
127564,E8.0,35,3,1
127565,E8.0,35,1,12
127566,E8.0,35,7,7
127567,E8.0,35,13,6
127569,E8.0,35,2,0
127570,E8.0,35,3,1
127571,E8.0,35,0,4
127572,E8.0,35,12,4
127574,E8.0,35,14,5
127575,E8.0,35,11,7
127576,E8.0,35,9,13
127578,E8.0,35,1,12
127579,E8.0,35,0,4
127581,E8.0,35,7,12
127582,E8.0,35,3,1
127583,E8.0,35,2,0
127584,E8.0,35,8,9
127586,E8.0,35,1,12
127587,E8.0,35,1,12
127588,E8.0,35,2,0
127589,E8.0,35,5,7
127590,E8.0,35,0,4
127592,E8.0,35,11,7
127593,E8.0,35,10,2
127594,E8.0,35,2,0
127595,E8.0,35,6,11
127596,E8.0,35,1,12
127597,E8.0,35,7,12
127598,E8.0,35,3,9
127599,E8.0,35,0,4
127600,E8.0,35,17,8
127602,E8.0,35,0,4
127604,E8.0,35,8,9
127606,E8.0,35,14,5
127607,E8.0,35,0,4
127608,E8.0,35,3,9
127609,E8.0,35,4,8
127610,E8.0,35,1,12
127611,E8.0,35,14,5
127612,E8.0,35,3,1
127613,E8.0,35,7,12
127615,E8.0,35,10,2
127616,E8.0,35,7,12
127618,E8.0,35,3,1
127620,E8.0,35,1,12
127621,E8.0,35,15,2
127622,E8.0,35,10,2
127623,E8.0,35,5,7
127624,E8.0,35,4,7
127625,E8.0,35,3,9
127626,E8.0,35,3,9
127627,E8.0,35,15,2
127629,E8.0,35,6,11
127630,E8.0,35,11,7
127631,E8.0,35,8,9
127633,E8.0,35,13,6
127635,E8.0,35,4,8
127636,E8.0,35,14,5
127638,E8.0,35,0,4
127639,E8.0,35,7,12
127640,E8.0,35,13,6
127641,E8.0,35,7,9
127642,E8.0,35,11,7
127643,E8.0,35,1,12
127644,E8.0,35,15,2
127645,E8.0,35,5,7
127646,E8.0,35,14,5
127647,E8.0,35,14,5
127648,E8.0,35,4,8
127651,E8.0,35,4,8
127652,E8.0,35,9,13
127653,E8.0,35,10,2
127654,E8.0,35,8,9
127656,E8.0,35,4,8
127657,E8.0,35,1,12
127658,E8.0,35,2,0
127659,E8.0,35,3,9
127660,E8.0,35,6,11
127661,E8.0,35,12,4
127662,E8.0,35,13,6
127663,E8.0,35,11,7
127664,E8.0,35,3,1
127665,E8.0,35,1,12
127666,E8.0,35,0,4
127667,E8.0,35,15,2
127668,E8.0,35,17,8
127669,E8.0,35,2,0
127670,E8.0,35,6,11
127671,E8.0,35,8,9
127672,E8.0,35,9,13
127673,E8.0,35,3,9
127674,E8.0,35,3,1
127675,E8.0,35,12,4
127676,E8.0,35,6,11
127678,E8.0,35,7,9
127679,E8.0,35,3,1
127680,E8.0,35,4,8
127681,E8.0,35,9,13
127682,E8.0,35,7,12
127683,E8.0,35,5,5
127684,E8.0,35,12,4
127685,E8.0,35,5,5
127686,E8.0,35,6,5
127687,E8.0,35,5,7
127688,E8.0,35,11,7
127689,E8.0,35,3,9
127690,E8.0,35,13,6
127691,E8.0,35,14,5
127692,E8.0,35,7,9
127693,E8.0,35,2,0
127694,E8.0,35,8,9
127696,E8.0,35,7,12
127698,E8.0,35,1,12
127700,E8.0,35,15,2
127701,E8.0,35,7,9
127702,E8.0,35,1,12
127703,E8.0,35,15,2
127704,E8.0,35,1,12
127706,E8.0,35,1,12
127707,E8.0,35,15,2
127708,E8.0,35,1,12
127709,E8.0,35,6,8
127710,E8.0,35,13,6
127712,E8.0,35,15,2
127713,E8.0,35,18,10
127714,E8.0,35,1,7
127715,E8.0,35,10,2
127716,E8.0,35,7,12
127717,E8.0,35,4,8
127718,E8.0,35,0,4
127719,E8.0,35,3,1
127720,E8.0,35,2,0
127721,E8.0,35,3,9
127722,E8.0,35,3,9
127724,E8.0,35,13,6
127725,E8.0,35,4,8
127726,E8.0,35,1,12
127727,E8.0,35,12,4
127728,E8.0,35,6,11
127729,E8.0,35,14,5
127730,E8.0,35,12,4
127731,E8.0,35,4,8
127732,E8.0,35,15,2
127733,E8.0,35,3,1
127735,E8.0,35,7,12
127736,E8.0,35,1,12
127737,E8.0,35,1,12
127738,E8.0,35,8,9
127739,E8.0,35,0,4
127740,E8.0,35,12,4
127741,E8.0,35,10,2
127742,E8.0,35,15,2
127744,E8.0,35,4,8
127745,E8.0,35,15,2
127746,E8.0,35,14,5
127747,E8.0,35,2,0
127748,E8.0,35,17,8
127749,E8.0,35,0,4
127751,E8.0,35,11,7
127752,E8.0,35,11,7
127753,E8.0,35,2,0
127755,E8.0,35,2,0
127756,E8.0,35,4,8
127757,E8.0,35,4,7
127758,E8.0,35,10,2
127759,E8.0,35,13,6
127760,E8.0,35,2,0
127761,E8.0,35,4,8
127762,E8.0,35,9,13
127763,E8.0,35,2,0
127764,E8.0,35,7,9
127765,E8.0,35,7,9
127766,E8.0,35,4,7
127767,E8.0,35,6,11
127768,E8.0,35,3,9
127769,E8.0,35,4,8
127770,E8.0,35,16,3
127771,E8.0,35,0,4
127772,E8.0,35,12,4
127773,E8.0,35,1,12
127774,E8.0,35,8,9
127775,E8.0,35,5,5
127776,E8.0,35,4,8
127777,E8.0,35,0,4
127778,E8.0,35,6,8
127779,E8.0,35,4,8
127780,E8.0,35,12,4
127781,E8.0,35,1,12
127783,E8.0,35,3,1
127784,E8.0,35,8,9
127786,E8.0,35,1,12
127787,E8.0,35,0,4
127788,E8.0,35,8,9
127789,E8.0,35,4,8
127790,E8.0,35,14,5
127791,E8.0,35,0,4
127792,E8.0,35,16,3
127793,E8.0,35,4,8
127794,E8.0,35,8,9
127795,E8.0,35,1,12
127796,E8.0,35,10,2
127798,E8.0,35,11,7
127799,E8.0,35,10,2
127801,E8.0,35,11,7
127802,E8.0,35,6,11
127803,E8.0,35,13,6
127804,E8.0,35,1,12
127805,E8.0,35,10,7
127806,E8.0,35,1,12
127807,E8.0,35,1,12
127808,E8.0,35,14,5
127809,E8.0,35,5,7
127810,E8.0,35,6,11
127811,E8.0,35,13,6
127812,E8.0,35,2,0
127813,E8.0,35,2,0
127814,E8.0,35,0,4
127815,E8.0,35,5,7
127816,E8.0,35,9,13
127817,E8.0,35,2,0
127819,E8.0,35,5,7
127820,E8.0,35,5,7
127822,E8.0,35,5,7
127823,E8.0,35,0,4
127824,E8.0,35,10,2
127825,E8.0,35,9,13
127826,E8.0,35,6,11
127827,E8.0,35,0,4
127828,E8.0,35,0,4
127829,E8.0,35,4,8
127830,E8.0,35,7,12
127831,E8.0,35,6,11
127832,E8.0,35,13,6
127833,E8.0,35,16,3
127834,E8.0,35,1,12
127835,E8.0,35,8,9
127836,E8.0,35,16,3
127837,E8.0,35,3,9
127838,E8.0,35,13,6
127839,E8.0,35,8,9
127840,E8.0,35,13,6
127841,E8.0,35,5,7
127842,E8.0,35,0,4
127843,E8.0,35,4,8
127844,E8.0,35,10,2
127845,E8.0,35,8,9
127846,E8.0,35,1,12
127847,E8.0,35,5,7
127848,E8.0,35,14,5
127849,E8.0,35,9,13
127850,E8.0,35,3,1
127851,E8.0,35,11,7
127852,E8.0,35,6,11
127853,E8.0,35,7,12
127854,E8.0,35,3,1
127855,E8.0,35,3,1
127856,E8.0,35,1,12
127857,E8.0,35,1,12
127858,E8.0,35,8,9
127860,E8.0,35,12,4
127861,E8.0,35,3,9
127862,E8.0,35,12,4
127863,E8.0,35,2,0
127865,E8.0,35,3,1
127866,E8.0,35,5,5
127867,E8.0,35,7,2
127868,E8.0,35,8,9
127869,E8.0,35,11,2
127870,E8.0,35,7,9
127871,E8.0,35,1,12
127872,E8.0,35,10,2
127873,E8.0,35,10,2
127875,E8.0,35,5,7
127876,E8.0,35,12,4
127877,E8.0,35,15,2
127878,E8.0,35,3,1
127879,E8.0,35,5,7
127882,E8.0,35,7,9
127883,E8.0,35,12,4
127884,E8.0,35,9,13
127885,E8.0,35,3,1
127886,E8.0,35,11,7
127887,E8.0,35,6,8
127888,E8.0,35,3,9
127889,E8.0,35,12,4
127890,E8.0,35,10,2
127891,E8.0,35,0,4
127893,E8.0,35,0,4
127894,E8.0,35,14,5
127895,E8.0,35,9,13
127897,E8.0,35,6,11
127899,E8.0,35,14,5
127900,E8.0,35,2,0
127901,E8.0,35,15,2
127902,E8.0,35,5,5
127903,E8.0,35,3,9
127904,E8.0,35,7,12
127905,E8.0,35,6,11
127906,E8.0,35,0,4
127907,E8.0,35,3,1
127908,E8.0,35,8,9
127909,E8.0,35,7,2
127914,E8.0,35,10,2
127915,E8.0,35,4,8
127916,E8.0,35,16,3
127917,E8.0,35,4,8
127918,E8.0,35,5,7
127919,E8.0,35,14,5
127920,E8.0,35,7,12
127923,E8.0,35,14,5
127925,E8.0,35,5,7
127926,E8.0,35,12,4
127927,E8.0,35,14,5
127928,E8.0,35,10,7
127930,E8.0,35,1,12
127931,E8.0,35,3,1
127932,E8.0,35,7,12
127933,E8.0,35,5,7
127934,E8.0,35,3,9
127935,E8.0,35,7,7
127936,E8.0,35,5,7
127939,E8.0,35,9,13
127940,E8.0,35,5,5
127941,E8.0,35,0,4
127942,E8.0,35,11,7
127945,E8.0,35,3,1
127946,E8.0,35,0,4
127947,E8.0,35,9,13
127948,E8.0,35,9,13
127949,E8.0,35,9,13
127950,E8.0,35,14,5
127951,E8.0,35,14,5
127952,E8.0,35,15,2
127953,E8.0,35,0,4
127955,E8.0,35,7,12
127956,E8.0,35,0,4
127957,E8.0,35,15,2
127959,E8.0,35,8,9
127960,E8.0,35,8,9
127961,E8.0,35,10,2
127963,E8.0,35,9,13
127964,E8.0,35,1,12
127966,E8.0,35,12,4
127967,E8.0,35,10,2
127969,E8.0,35,8,9
127970,E8.0,35,4,8
127971,E8.0,35,6,11
127972,E8.0,35,0,4
127973,E8.0,35,10,2
127974,E8.0,35,2,0
127975,E8.0,35,11,7
127976,E8.0,35,3,9
127977,E8.0,35,0,4
127978,E8.0,35,16,3
127979,E8.0,35,14,5
127980,E8.0,35,8,9
127981,E8.0,35,7,1
127982,E8.0,35,2,0
127983,E8.0,35,15,2
127984,E8.0,35,1,12
127985,E8.0,35,9,13
127986,E8.0,35,3,1
127987,E8.0,35,12,4
127989,E8.0,35,1,12
127990,E8.0,35,1,12
127991,E8.0,35,4,8
127993,E8.0,35,0,4
127994,E8.0,35,0,4
127995,E8.0,35,8,9
127996,E8.0,35,5,7
127997,E8.0,35,3,9
127998,E8.0,35,11,7
127999,E8.0,35,2,0
128000,E8.0,35,3,9
128001,E8.0,35,15,2
128002,E8.0,35,8,9
128003,E8.0,35,8,9
128004,E8.0,35,9,13
128005,E8.0,35,1,12
128006,E8.0,35,6,11
128007,E8.0,35,7,9
128008,E8.0,35,14,5
128009,E8.0,35,6,8
128010,E8.0,35,10,2
128011,E8.0,35,3,9
128013,E8.0,35,5,11
128014,E8.0,35,9,13
128015,E8.0,35,1,12
128016,E8.0,35,9,13
128017,E8.0,35,11,7
128018,E8.0,35,5,7
128019,E8.0,35,17,8
128020,E8.0,35,6,11
128021,E8.0,35,6,11
128022,E8.0,35,1,12
128023,E8.0,35,7,9
128026,E8.0,35,8,9
128027,E8.0,35,12,4
128028,E8.0,35,6,11
128030,E8.0,35,1,12
128031,E8.0,35,13,6
128033,E8.0,35,8,9
128034,E8.0,35,9,13
128035,E8.0,35,15,2
128036,E8.0,35,12,4
128037,E8.0,35,11,7
128038,E8.0,35,3,1
128040,E8.0,35,5,7
128041,E8.0,35,4,8
128043,E8.0,35,1,12
128044,E8.0,35,13,6
128045,E8.0,35,16,3
128046,E8.0,35,5,5
128047,E8.0,35,14,5
128048,E8.0,35,1,12
128049,E8.0,35,10,2
128051,E8.0,35,6,11
128052,E8.0,35,11,7
128053,E8.0,35,0,4
128054,E8.0,35,10,7
128055,E8.0,35,1,12
128056,E8.0,35,3,12
128058,E8.0,35,18,10
128059,E8.0,35,8,9
128060,E8.0,35,9,13
128061,E8.0,35,6,11
128062,E8.0,35,18,10
128063,E8.0,35,16,3
128064,E8.0,35,5,8
128066,E8.0,35,5,7
128067,E8.0,35,8,7
128068,E8.0,35,7,12
128069,E8.0,35,1,12
128070,E8.0,35,2,0
128072,E8.0,35,13,6
128073,E8.0,35,1,12
128074,E8.0,35,9,13
128075,E8.0,35,6,8
128077,E8.0,35,7,12
128078,E8.0,35,15,2
128079,E8.0,35,0,4
128080,E8.0,35,0,4
128081,E8.0,35,15,2
128082,E8.0,35,3,9
128083,E8.0,35,0,4
128085,E8.0,35,11,7
128086,E8.0,35,4,8
128087,E8.0,35,2,0
128088,E8.0,35,9,13
128089,E8.0,35,3,1
128090,E8.0,35,5,7
128091,E8.0,35,8,9
128092,E8.0,35,5,7
128093,E8.0,35,5,7
128094,E8.0,35,4,8
128095,E8.0,35,12,4
128097,E8.0,35,8,9
128098,E8.0,35,3,12
128099,E8.0,35,1,12
128100,E8.0,35,13,6
128101,E8.0,35,9,13
128102,E8.0,35,7,9
128103,E8.0,35,9,13
128104,E8.0,35,6,11
128105,E8.0,35,10,2
128106,E8.0,35,8,9
128107,E8.0,35,1,12
128108,E8.0,35,6,11
128109,E8.0,35,6,11
128110,E8.0,35,3,1
128111,E8.0,35,2,0
128112,E8.0,35,14,5
128113,E8.0,35,8,9
128114,E8.0,35,16,3
128115,E8.0,35,6,11
128117,E8.0,35,7,9
128118,E8.0,35,1,12
128119,E8.0,35,16,3
128121,E8.0,35,3,9
128122,E8.0,35,13,6
128123,E8.0,35,1,12
128124,E8.0,35,12,4
128127,E8.0,35,0,4
128128,E8.0,35,5,7
128129,E8.0,35,5,7
128130,E8.0,35,1,12
128131,E8.0,35,0,4
128132,E8.0,35,4,8
128133,E8.0,35,2,0
128134,E8.0,35,9,13
128135,E8.0,35,3,1
128136,E8.0,35,9,13
128137,E8.0,35,8,9
128138,E8.0,35,7,12
128139,E8.0,35,15,2
128140,E8.0,35,5,7
128141,E8.0,35,3,1
128144,E8.0,35,7,12
128145,E8.0,35,1,12
128146,E8.0,35,0,4
128147,E8.0,35,1,12
128148,E8.0,35,4,8
128149,E8.0,35,5,7
128150,E8.0,35,3,12
128151,E8.0,35,9,13
128152,E8.0,35,5,7
128153,E8.0,35,8,9
128154,E8.0,35,16,3
128155,E8.0,35,7,12
128157,E8.0,35,2,0
128158,E8.0,35,8,9
128159,E8.0,35,14,5
128160,E8.0,35,1,12
128161,E8.0,35,1,12
128162,E8.0,35,9,13
128163,E8.0,35,11,7
128164,E8.0,35,12,4
128165,E8.0,35,3,9
128166,E8.0,35,8,9
128167,E8.0,35,8,9
128168,E8.0,35,3,1
128169,E8.0,35,7,9
128170,E8.0,35,1,12
128171,E8.0,35,3,1
128172,E8.0,35,11,7
128173,E8.0,35,14,5
128174,E8.0,35,15,2
128175,E8.0,35,15,2
128176,E8.0,35,1,12
128177,E8.0,35,9,13
128179,E8.0,35,12,4
128180,E8.0,35,2,0
128181,E8.0,35,9,13
128182,E8.0,35,14,5
128183,E8.0,35,4,8
128184,E8.0,35,1,12
128185,E8.0,35,1,12
128186,E8.0,35,3,1
128187,E8.0,35,6,11
128188,E8.0,35,0,4
128189,E8.0,35,3,9
128191,E8.0,35,2,0
128193,E8.0,35,9,13
128195,E8.0,35,7,9
128196,E8.0,35,3,1
128198,E8.0,35,15,2
128199,E8.0,35,10,2
128200,E8.0,35,6,11
128201,E8.0,35,3,1
128202,E8.0,35,8,9
128203,E8.0,35,16,3
128206,E8.0,35,3,1
128207,E8.0,35,8,9
128208,E8.0,35,16,3
128209,E8.0,35,3,9
128210,E8.0,35,5,8
128211,E8.0,35,7,9
128213,E8.0,35,16,3
128214,E8.0,35,5,7
128215,E8.0,35,8,9
128216,E8.0,35,2,0
128217,E8.0,35,5,7
128219,E8.0,35,1,12
128220,E8.0,35,9,13
128221,E8.0,35,8,9
128224,E8.0,35,16,3
128225,E8.0,35,0,4
128226,E8.0,35,3,9
128227,E8.0,35,6,11
128229,E8.0,35,9,13
128230,E8.0,35,9,13
128231,E8.0,35,2,0
128232,E8.0,35,4,8
128234,E8.0,35,10,2
128235,E8.0,35,11,7
128236,E8.0,35,7,12
128237,E8.0,35,10,2
128238,E8.0,35,1,12
128239,E8.0,35,5,7
128240,E8.0,35,5,7
128241,E8.0,35,2,0
128243,E8.0,35,12,4
128244,E8.0,35,0,4
128245,E8.0,35,9,13
128246,E8.0,35,13,6
128247,E8.0,35,7,9
128248,E8.0,35,12,4
128249,E8.0,35,4,8
128250,E8.0,35,0,4
128251,E8.0,35,1,12
128252,E8.0,35,11,7
128253,E8.0,35,0,4
128256,E8.0,35,4,8
128257,E8.0,35,7,9
128258,E8.0,35,8,9
128259,E8.0,35,7,12
128260,E8.0,35,5,7
128261,E8.0,35,12,4
128262,E8.0,35,1,12
128263,E8.0,35,6,8
128264,E8.0,35,3,1
128265,E8.0,35,1,12
128266,E8.0,35,8,9
128267,E8.0,35,4,8
128268,E8.0,35,11,7
128269,E8.0,35,4,8
128270,E8.0,35,15,2
128271,E8.0,35,1,12
128272,E8.0,35,10,2
128273,E8.0,35,5,7
128274,E8.0,35,8,9
128275,E8.0,35,1,12
128276,E8.0,35,16,3
128277,E8.0,35,7,1
128278,E8.0,35,7,12
128279,E8.0,35,1,12
128280,E8.0,35,0,4
